BLK_BLK 
swl_list 	Benchmarks 	App1 	App2 	AloneIPC1	AloneIPC2	IPC1	IPC2	SD1	SD2	WS	IT	FI	Stall warps-1	Stall warps-2	Stall Dramfull	Stall icnt2sh	App1-BW 	App2-BW	Waste-BW 	Idle-BW 	RBL-1 	RBL-2 	AVGEMFLat-1 	AVGEMFLat-2 	AVGEMRQLat-1 	AVGEMRQLat-2 	MPKI-1 	MPKI-2 	L2MR-1	L2MR-2	L2MR	
swl_24_24 	BLK_LPS 	BLK 	LPS 	346.9499	409.9577	211.9148 	118.7561 	0.610793662139692 	0.289678910775429 	0.900472572915121	330.6709 	2.10851960366975 	18175457 	12041255 	5152888 	48696	0.478 	0.286833333333333 	0.231333333333333 	0.00366666666666667 	1.458460 	1.953172 	1396 	1237 	109 	122 	1.59620589783236 	2.85695251650132 	1.000 	0.702 	0.855 	 	



BFS2_JPEG 
swl_list 	Benchmarks 	App1 	App2 	AloneIPC1	AloneIPC2	IPC1	IPC2	SD1	SD2	WS	IT	FI	Stall warps-1	Stall warps-2	Stall Dramfull	Stall icnt2sh	App1-BW 	App2-BW	Waste-BW 	Idle-BW 	RBL-1 	RBL-2 	AVGEMFLat-1 	AVGEMFLat-2 	AVGEMRQLat-1 	AVGEMRQLat-2 	MPKI-1 	MPKI-2 	L2MR-1	L2MR-2	L2MR	
swl_01_01 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	12.6345 	55.7553 	0.7070110742405 	0.16854593898824 	0.87555701322874	68.3898 	4.19476777954187 	5571 	10234 	91927 	2039550	0.0366666666666667 	0.0613333333333333 	0.318166666666667 	0.583666666666667 	1.944483 	3.932394 	193 	227 	11 	3 	2.7975217100159 	1.21604150360428 	0.061 	0.494 	0.137 	 	
swl_01_02 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	12.5894 	103.6674 	0.704487333732506 	0.313382212551443 	1.01786954628395	116.2568 	2.24801314662 	5742 	54318 	148340 	2137359	0.0403333333333333 	0.114 	0.417666666666667 	0.428166666666667 	2.332010 	5.289393 	196 	237 	13 	6 	3.0455122462902 	1.12990530906965 	0.066 	0.495 	0.187 	 	
swl_01_04 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	11.9811 	176.6707 	0.670447614197859 	0.534068133849332 	1.20451574804719	188.6518 	1.25535970357483 	5250 	423200 	216658 	2241441	0.0461666666666667 	0.1935 	0.497 	0.263166666666667 	2.647098 	4.817402 	203 	265 	34 	31 	3.58045685002062 	1.08617375463079 	0.078 	0.494 	0.250 	 	
swl_01_08 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	10.2748 	232.3006 	0.574965165665937 	0.702234993884556 	1.27720015955049	242.5754 	1.22135224152443 	4704 	1662922 	739602 	1939476	0.0525 	0.256 	0.494666666666667 	0.196666666666667 	2.455117 	3.414365 	231 	359 	84 	89 	4.58318818607786 	1.11479774565712 	0.099 	0.495 	0.305 	 	
swl_01_12 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	8.8177 	236.4145 	0.493427642512996 	0.714671141450863 	1.20809878396386	245.2322 	1.44838083616695 	4245 	3446825 	2313015 	1528187	0.0566666666666667 	0.264666666666667 	0.470833333333333 	0.208166666666667 	2.080664 	2.551584 	281 	471 	92 	94 	5.64716929572034 	1.1044681714562 	0.122 	0.501 	0.334 	 	
swl_01_16 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	7.7202 	232.5332 	0.432012892900511 	0.702938133952113 	1.13495102685262	240.2534 	1.62712304540873 	4686 	5876646 	5194810 	1391219	0.0516666666666667 	0.267666666666667 	0.479666666666667 	0.2015 	1.941853 	2.236448 	327 	596 	90 	96 	5.89583290642964 	1.11761936747657 	0.128 	0.507 	0.351 	 	
swl_01_20 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	7.7202 	232.5332 	0.432012892900511 	0.702938133952113 	1.13495102685262	240.2534 	1.62712304540873 	4686 	5876646 	5194810 	1391219	0.0516666666666667 	0.267666666666667 	0.479666666666667 	0.2015 	1.941853 	2.236448 	327 	596 	90 	96 	5.89583290642964 	1.11761936747657 	0.128 	0.507 	0.351 	 	
swl_01_24 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	7.7202 	232.5332 	0.432012892900511 	0.702938133952113 	1.13495102685262	240.2534 	1.62712304540873 	4686 	5876646 	5194810 	1391219	0.0516666666666667 	0.267666666666667 	0.479666666666667 	0.2015 	1.941853 	2.236448 	327 	596 	90 	96 	5.89583290642964 	1.11761936747657 	0.128 	0.507 	0.351 	 	
swl_02_01 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	16.8587 	51.4527 	0.943392108694314 	0.155539359217513 	1.09893146791183	68.3114 	6.06529507026599 	16566 	6850 	992316 	3395799	0.0535 	0.057 	0.330666666666667 	0.5585 	1.875646 	3.820083 	247 	264 	14 	3 	3.05523443257357 	1.18336863331981 	0.054 	0.496 	0.101 	 	
swl_02_02 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	16.4044 	96.1392 	0.917970039674768 	0.290624778946185 	1.20859481862095	112.5436 	3.15860899061449 	18101 	48191 	1076207 	3476991	0.0568333333333333 	0.106 	0.4315 	0.405666666666667 	1.967839 	4.339128 	256 	275 	17 	7 	3.26500929814939 	1.1289390134605 	0.057 	0.495 	0.138 	 	
swl_02_04 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	15.8341 	163.5097 	0.886056753384106 	0.494282981531539 	1.38033973491565	179.3438 	1.79261027891078 	21485 	467392 	1152595 	3587809	0.0718333333333333 	0.1815 	0.5065 	0.239833333333333 	2.062913 	4.185267 	269 	306 	32 	26 	4.23236683334483 	1.10632459265272 	0.074 	0.499 	0.195 	 	
swl_02_08 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	13.8863 	218.6029 	0.777060261998959 	0.66082741992335 	1.43788768192231	232.4892 	1.17588985954773 	25714 	1607315 	1459613 	3304723	0.0843333333333333 	0.254333333333333 	0.492333333333333 	0.169166666666667 	2.098406 	3.300372 	296 	393 	82 	82 	5.5345415069299 	1.15526427782287 	0.098 	0.508 	0.254 	 	
swl_02_12 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	11.9094 	224.9955 	0.666435370419075 	0.680151982244353 	1.34658735266343	236.9049 	1.02058205856729 	33252 	3306921 	2670669 	2664301	0.0868333333333333 	0.275 	0.467166666666667 	0.171166666666667 	1.894290 	2.568735 	356 	505 	91 	91 	6.58558463021066 	1.1599401969164 	0.116 	0.524 	0.288 	 	
swl_02_16 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	10.5362 	222.1784 	0.589592788033777 	0.671636006817375 	1.26122879485115	232.7146 	1.13915234454818 	33438 	5290123 	4250994 	2461225	0.084 	0.292333333333333 	0.464833333333333 	0.1585 	1.827615 	2.383281 	401 	625 	90 	95 	7.2284455016865 	1.20499980119121 	0.127 	0.546 	0.315 	 	
swl_02_20 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	10.5362 	222.1784 	0.589592788033777 	0.671636006817375 	1.26122879485115	232.7146 	1.13915234454818 	33438 	5290123 	4250994 	2461225	0.084 	0.292333333333333 	0.464833333333333 	0.1585 	1.827615 	2.383281 	401 	625 	90 	95 	7.2284455016865 	1.20499980119121 	0.127 	0.546 	0.315 	 	
swl_02_24 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	10.5362 	222.1784 	0.589592788033777 	0.671636006817375 	1.26122879485115	232.7146 	1.13915234454818 	33438 	5290123 	4250994 	2461225	0.084 	0.292333333333333 	0.464833333333333 	0.1585 	1.827615 	2.383281 	401 	625 	90 	95 	7.2284455016865 	1.20499980119121 	0.127 	0.546 	0.315 	 	
swl_04_01 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	17.4811 	45.8723 	0.978220846880019 	0.13867004351246 	1.11689089039248	63.3534 	7.05430547292014 	4312767 	5641 	2234579 	5218831	0.0806666666666667 	0.053 	0.3465 	0.5195 	1.937205 	3.754358 	340 	322 	16 	4 	4.40168244677215 	1.31149622269007 	0.064 	0.502 	0.099 	 	
swl_04_02 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	16.8214 	87.2537 	0.941304846589033 	0.263764284233036 	1.20506913082207	104.0751 	3.56873505192761 	4566231 	54867 	2253547 	5284936	0.0946666666666667 	0.099 	0.453833333333333 	0.3525 	1.861324 	3.605200 	349 	329 	20 	9 	5.32252305990407 	1.12380724563342 	0.077 	0.503 	0.138 	 	
swl_04_04 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	16.2721 	148.5749 	0.910566694459522 	0.449135706033039 	1.35970240049256	164.847 	2.02737542846914 	4876035 	505440 	2295840 	5372172	0.125666666666667 	0.174833333333333 	0.5025 	0.197333333333333 	1.856046 	3.480737 	364 	357 	37 	27 	7.26583852585331 	1.13322930934625 	0.106 	0.514 	0.198 	 	
swl_04_08 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	13.7075 	195.6633 	0.76705483399831 	0.591481968961475 	1.35853680295978	209.3708 	1.29683553218893 	5401466 	2112625 	2701713 	4380898	0.15 	0.254 	0.456833333333333 	0.139166666666667 	1.938623 	3.113174 	429 	466 	89 	82 	10.2125584022948 	1.19604597876082 	0.149 	0.542 	0.272 	 	
swl_04_12 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	11.6509 	200.1067 	0.651970028483014 	0.604914181240852 	1.25688420972387	211.7576 	1.07778929425268 	6815253 	5007442 	3777444 	3571178	0.159333333333333 	0.289333333333333 	0.427166666666667 	0.123833333333333 	1.819320 	2.653924 	502 	586 	94 	92 	12.8210209821233 	1.27244208970283 	0.187 	0.573 	0.324 	 	
swl_04_16 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	10.3969 	196.0008 	0.581797731431481 	0.592502217339809 	1.17429994877129	206.3977 	1.01839898186263 	8246967 	7410887 	5241150 	3203090	0.15 	0.318333333333333 	0.406333333333333 	0.125666666666667 	1.858089 	2.625593 	554 	713 	97 	99 	13.4694160211758 	1.36094466760749 	0.196 	0.615 	0.353 	 	
swl_04_20 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	10.3969 	196.0008 	0.581797731431481 	0.592502217339809 	1.17429994877129	206.3977 	1.01839898186263 	8246967 	7410887 	5241150 	3203090	0.15 	0.318333333333333 	0.406333333333333 	0.125666666666667 	1.858089 	2.625593 	554 	713 	97 	99 	13.4694160211758 	1.36094466760749 	0.196 	0.615 	0.353 	 	
swl_04_24 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	10.3969 	196.0008 	0.581797731431481 	0.592502217339809 	1.17429994877129	206.3977 	1.01839898186263 	8246967 	7410887 	5241150 	3203090	0.15 	0.318333333333333 	0.406333333333333 	0.125666666666667 	1.858089 	2.625593 	554 	713 	97 	99 	13.4694160211758 	1.36094466760749 	0.196 	0.615 	0.353 	 	
swl_08_01 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	16.5443 	44.9560 	0.92579867153881 	0.13590010695226 	1.06169877849107	61.5003 	6.81234689435553 	12677934 	5535 	2753705 	5970573	0.105 	0.051 	0.377166666666667 	0.466666666666667 	1.822208 	3.376248 	383 	342 	17 	4 	6.06799038969365 	1.33857892189191 	0.082 	0.501 	0.113 	 	
swl_08_02 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	16.0227 	84.2566 	0.896610577326626 	0.254704176337614 	1.15131475366424	100.2793 	3.52020367399927 	13356678 	49421 	2773262 	6027361	0.127666666666667 	0.0951666666666667 	0.4675 	0.309666666666667 	1.797637 	3.256650 	394 	350 	22 	10 	7.59055954771791 	1.13803116732804 	0.102 	0.501 	0.156 	 	
swl_08_04 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	15.3693 	141.8251 	0.860047117283985 	0.428731343057988 	1.28877846034197	157.1944 	2.00602809010784 	14140993 	545660 	2717878 	6006282	0.169166666666667 	0.167 	0.490333333333333 	0.1735 	1.893288 	3.156070 	409 	375 	49 	32 	10.4630916642124 	1.14681194354961 	0.141 	0.513 	0.220 	 	
swl_08_08 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	12.7060 	183.6725 	0.711012126265368 	0.555234282280205 	1.26624640854557	196.3785 	1.28056236611584 	18300679 	3006004 	3170557 	4665094	0.202333333333333 	0.246666666666667 	0.443833333333333 	0.107333333333333 	1.870265 	2.919888 	492 	499 	90 	84 	15.1163543775789 	1.2368259182224 	0.204 	0.549 	0.307 	 	
swl_08_12 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	10.8202 	189.9606 	0.605485078594092 	0.574242945473694 	1.17972802406779	200.7808 	1.0544057761034 	21878887 	6490908 	4200217 	3895860	0.196333333333333 	0.290666666666667 	0.412 	0.101 	1.824843 	2.702400 	564 	614 	95 	92 	17.1719237020769 	1.29995251514279 	0.232 	0.592 	0.355 	 	
swl_08_16 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	9.7194 	179.6371 	0.543885665041997 	0.543035436929303 	1.0869211019713	189.3565 	1.00156569544982 	24662648 	9485980 	5425050 	3493234	0.189333333333333 	0.331166666666667 	0.384 	0.0951666666666667 	1.821510 	2.823163 	623 	754 	96 	99 	18.4172609789284 	1.49030396432588 	0.248 	0.659 	0.394 	 	
swl_08_20 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	9.7194 	179.6371 	0.543885665041997 	0.543035436929303 	1.0869211019713	189.3565 	1.00156569544982 	24662648 	9485980 	5425050 	3493234	0.189333333333333 	0.331166666666667 	0.384 	0.0951666666666667 	1.821510 	2.823163 	623 	754 	96 	99 	18.4172609789284 	1.49030396432588 	0.248 	0.659 	0.394 	 	
swl_08_24 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	9.7194 	179.6371 	0.543885665041997 	0.543035436929303 	1.0869211019713	189.3565 	1.00156569544982 	24662648 	9485980 	5425050 	3493234	0.189333333333333 	0.331166666666667 	0.384 	0.0951666666666667 	1.821510 	2.823163 	623 	754 	96 	99 	18.4172609789284 	1.49030396432588 	0.248 	0.659 	0.394 	 	
swl_12_01 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	16.0775 	44.2617 	0.899677117899532 	0.133801267103141 	1.03347838500267	60.3392 	6.72398055248618 	16202653 	5373 	2819069 	6142661	0.142833333333333 	0.0516666666666667 	0.396166666666667 	0.4095 	1.802908 	3.049204 	391 	343 	19 	6 	8.54812011058164 	1.37259743430398 	0.112 	0.505 	0.141 	 	
swl_12_02 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	15.5466 	83.6868 	0.869968607130266 	0.25298169477917 	1.12295030190944	99.2334 	3.43885990600889 	16792923 	54964 	2815179 	6174311	0.164833333333333 	0.0968333333333333 	0.464666666666667 	0.273666666666667 	1.786021 	3.058065 	400 	352 	26 	12 	10.1750158060313 	1.17879466634349 	0.133 	0.507 	0.183 	 	
swl_12_04 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	14.8712 	138.6775 	0.832174054156897 	0.419216279959783 	1.25139033411668	153.5487 	1.98507093817237 	17728708 	524272 	2787041 	6112338	0.2055 	0.169 	0.473 	0.152666666666667 	1.843523 	3.060886 	418 	384 	58 	40 	13.2078892101531 	1.1829442276067 	0.173 	0.521 	0.247 	 	
swl_12_08 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	11.9175 	177.9585 	0.666888636452662 	0.537961099365239 	1.2048497358179	189.876 	1.23965959107368 	23246132 	3521645 	3375732 	4513916	0.221333333333333 	0.242166666666667 	0.4355 	0.101 	1.836017 	2.848805 	517 	519 	91 	84 	17.715992203704 	1.23608386242664 	0.232 	0.553 	0.329 	 	
swl_12_12 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	10.2500 	183.8395 	0.573577388180389 	0.555739116292596 	1.12931650447298	194.0895 	1.03209828382568 	26901423 	7196817 	4364786 	3826761	0.213666666666667 	0.290166666666667 	0.405333333333333 	0.0911666666666667 	1.789210 	2.680736 	586 	631 	95 	92 	19.7948947752821 	1.35797469447136 	0.260 	0.599 	0.376 	 	
swl_12_16 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	9.2536 	176.5422 	0.517820070172297 	0.533679683726026 	1.05149975389832	185.7958 	1.0306276532473 	30058864 	10305220 	5695674 	3422119	0.2045 	0.333166666666667 	0.379333333333333 	0.0833333333333333 	1.791529 	2.833974 	644 	766 	96 	99 	20.9772621994367 	1.5119872630526 	0.275 	0.668 	0.416 	 	
swl_12_20 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	9.2536 	176.5422 	0.517820070172297 	0.533679683726026 	1.05149975389832	185.7958 	1.0306276532473 	30058864 	10305220 	5695674 	3422119	0.2045 	0.333166666666667 	0.379333333333333 	0.0833333333333333 	1.791529 	2.833974 	644 	766 	96 	99 	20.9772621994367 	1.5119872630526 	0.275 	0.668 	0.416 	 	
swl_12_24 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	9.2536 	176.5422 	0.517820070172297 	0.533679683726026 	1.05149975389832	185.7958 	1.0306276532473 	30058864 	10305220 	5695674 	3422119	0.2045 	0.333166666666667 	0.379333333333333 	0.0833333333333333 	1.791529 	2.833974 	644 	766 	96 	99 	20.9772621994367 	1.5119872630526 	0.275 	0.668 	0.416 	 	
swl_16_01 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	15.9594 	44.1639 	0.893068387212302 	0.133505621795286 	1.02657400900759	60.1233 	6.68936914568067 	16683223 	5658 	2805855 	6151944	0.1535 	0.052 	0.395666666666667 	0.398666666666667 	1.820787 	3.041768 	391 	345 	20 	7 	9.26808539788945 	1.38293509875541 	0.120 	0.506 	0.149 	 	
swl_16_02 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	15.4513 	83.4251 	0.864635736389428 	0.252190586629214 	1.11682632301864	98.8764 	3.42850122974918 	17301158 	50988 	2822727 	6211251	0.175 	0.0968333333333333 	0.463833333333333 	0.264666666666667 	1.787807 	3.038216 	402 	351 	28 	14 	10.8767332975457 	1.18363872636334 	0.141 	0.508 	0.190 	 	
swl_16_04 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	14.6488 	138.3559 	0.819728823802622 	0.418244096616161 	1.23797292041878	153.0047 	1.9599292146254 	18539298 	546001 	2685223 	6012545	0.216166666666667 	0.1695 	0.47 	0.144333333333333 	1.848275 	3.036263 	424 	385 	61 	43 	14.1265610278834 	1.20314065512125 	0.184 	0.522 	0.256 	 	
swl_16_08 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	11.7203 	176.5479 	0.655853567091767 	0.533696914587526 	1.18955048167929	188.2682 	1.22888768730966 	24012412 	3651405 	3379416 	4476025	0.225166666666667 	0.2435 	0.4325 	0.0988333333333333 	1.836242 	2.860911 	521 	520 	91 	85 	18.3180198927897 	1.26069202607289 	0.239 	0.556 	0.335 	 	
swl_16_12 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	10.0710 	183.9738 	0.563560768425824 	0.556145099573219 	1.11970586799904	194.0448 	1.01333405411339 	27999913 	7684091 	4473841 	3734158	0.217333333333333 	0.291333333333333 	0.404166666666667 	0.0866666666666667 	1.779311 	2.676702 	594 	640 	95 	92 	20.5608534823151 	1.338512866528 	0.268 	0.605 	0.384 	 	
swl_16_16 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	9.1460 	176.4103 	0.511798906565642 	0.533280955544982 	1.04507986211062	185.5563 	1.04197361249459 	31008925 	10660058 	5646294 	3402684	0.209166666666667 	0.331666666666667 	0.377833333333333 	0.0815 	1.785084 	2.834231 	650 	771 	95 	99 	21.7290863433347 	1.47734764182662 	0.284 	0.671 	0.422 	 	
swl_16_20 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	9.1460 	176.4103 	0.511798906565642 	0.533280955544982 	1.04507986211062	185.5563 	1.04197361249459 	31008925 	10660058 	5646294 	3402684	0.209166666666667 	0.331666666666667 	0.377833333333333 	0.0815 	1.785084 	2.834231 	650 	771 	95 	99 	21.7290863433347 	1.47734764182662 	0.284 	0.671 	0.422 	 	
swl_16_24 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	9.1460 	176.4103 	0.511798906565642 	0.533280955544982 	1.04507986211062	185.5563 	1.04197361249459 	31008925 	10660058 	5646294 	3402684	0.209166666666667 	0.331666666666667 	0.377833333333333 	0.0815 	1.785084 	2.834231 	650 	771 	95 	99 	21.7290863433347 	1.47734764182662 	0.284 	0.671 	0.422 	 	
swl_20_01 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	15.9440 	44.4465 	0.892206622160792 	0.134359909770745 	1.02656653193154	60.3905 	6.64042290355168 	16773531 	5818 	2766359 	6137455	0.1555 	0.052 	0.397666666666667 	0.394833333333333 	1.825507 	2.969303 	391 	343 	20 	7 	9.39043537296326 	1.38679933754397 	0.122 	0.505 	0.151 	 	
swl_20_02 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	15.5540 	83.3334 	0.870382702025148 	0.251913381366123 	1.12229608339127	98.8874 	3.45508721015562 	17397120 	53490 	2795081 	6167352	0.179833333333333 	0.0968333333333333 	0.466 	0.257166666666667 	1.788773 	2.968039 	402 	354 	28 	14 	11.0922666888432 	1.17590290930135 	0.144 	0.508 	0.193 	 	
swl_20_04 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	14.7065 	137.2763 	0.822957644807306 	0.414980510988755 	1.23793815579606	151.9828 	1.98312359982034 	18641512 	561229 	2708322 	5995127	0.219666666666667 	0.168 	0.466833333333333 	0.145333333333333 	1.837454 	3.007619 	424 	388 	61 	43 	14.2919877667974 	1.18683323715672 	0.186 	0.523 	0.257 	 	
swl_20_08 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	11.6214 	175.6864 	0.650319244780446 	0.531092636134386 	1.18141188091483	187.3078 	1.22449305551262 	24269514 	3784619 	3323401 	4451675	0.229 	0.243833333333333 	0.431833333333333 	0.0955 	1.851661 	2.884494 	525 	521 	90 	85 	18.8082424396166 	1.26883207937895 	0.245 	0.557 	0.340 	 	
swl_20_12 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	9.9984 	182.7467 	0.559498161754419 	0.552435627617504 	1.11193378937192	192.7451 	1.0127843567356 	28205260 	7641246 	4509797 	3765691	0.218 	0.291166666666667 	0.400666666666667 	0.0905 	1.781266 	2.688626 	596 	643 	95 	93 	20.7388442773491 	1.34382206640202 	0.270 	0.606 	0.386 	 	
swl_20_16 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	9.0025 	176.2869 	0.503768823131117 	0.532907922508281 	1.0366767456394	185.2894 	1.05784220467645 	31311267 	10783791 	5757492 	3384341	0.209166666666667 	0.331666666666667 	0.377833333333333 	0.0811666666666667 	1.786892 	2.798430 	652 	768 	96 	98 	22.0919482498494 	1.50510255149645 	0.288 	0.668 	0.425 	 	
swl_20_20 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	9.0025 	176.2869 	0.503768823131117 	0.532907922508281 	1.0366767456394	185.2894 	1.05784220467645 	31311267 	10783791 	5757492 	3384341	0.209166666666667 	0.331666666666667 	0.377833333333333 	0.0811666666666667 	1.786892 	2.798430 	652 	768 	96 	98 	22.0919482498494 	1.50510255149645 	0.288 	0.668 	0.425 	 	
swl_20_24 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	9.0025 	176.2869 	0.503768823131117 	0.532907922508281 	1.0366767456394	185.2894 	1.05784220467645 	31311267 	10783791 	5757492 	3384341	0.209166666666667 	0.331666666666667 	0.377833333333333 	0.0811666666666667 	1.786892 	2.798430 	652 	768 	96 	98 	22.0919482498494 	1.50510255149645 	0.288 	0.668 	0.425 	 	
swl_24_01 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	15.9857 	44.1903 	0.894540102852218 	0.133585427890658 	1.02812553074288	60.176 	6.69638984563805 	16722725 	5490 	2786228 	6135452	0.157 	0.052 	0.397166666666667 	0.394333333333333 	1.820731 	2.950017 	391 	345 	20 	7 	9.45131121630683 	1.38144885306751 	0.123 	0.507 	0.151 	 	
swl_24_02 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	15.5508 	82.9203 	0.870203633962496 	0.250664597351042 	1.12086823131354	98.4711 	3.47158570918502 	17327695 	51218 	2806145 	6171101	0.181166666666667 	0.0961666666666667 	0.4625 	0.260166666666667 	1.792665 	2.989614 	402 	353 	29 	14 	11.1792428630552 	1.17094141752345 	0.145 	0.508 	0.193 	 	
swl_24_04 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	14.5563 	139.1365 	0.814552637616604 	0.420603817754317 	1.23515645537092	153.6928 	1.93662682846212 	18687150 	577640 	2699558 	5976335	0.220166666666667 	0.171 	0.471666666666667 	0.136833333333333 	1.834495 	3.017098 	426 	386 	61 	42 	14.4946579577815 	1.21862238103693 	0.189 	0.523 	0.261 	 	
swl_24_08 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	11.7548 	176.9421 	0.657784144642228 	0.534888564693421 	1.19267270933565	188.6969 	1.22975922100568 	24012304 	3679740 	3357622 	4448765	0.228333333333333 	0.244166666666667 	0.433 	0.0946666666666667 	1.835527 	2.871583 	521 	519 	90 	85 	18.5286174048972 	1.25897458661131 	0.241 	0.556 	0.337 	 	
swl_24_12 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	10.1855 	181.2595 	0.569968047542571 	0.547939884244886 	1.11790793178746	191.445 	1.04020178842802 	27929329 	7589208 	4337113 	3836295	0.219666666666667 	0.289333333333333 	0.401833333333333 	0.089 	1.787341 	2.700350 	591 	638 	94 	93 	20.5094006810616 	1.35645755191969 	0.268 	0.607 	0.382 	 	
swl_24_16 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	9.1170 	175.6521 	0.510176102247864 	0.530988948669566 	1.04116505091743	184.7691 	1.0407954161906 	31100712 	10788729 	5631624 	3407275	0.210166666666667 	0.332 	0.376333333333333 	0.0816666666666667 	1.787631 	2.855439 	649 	773 	95 	99 	21.8956348729737 	1.47911947982318 	0.286 	0.673 	0.424 	 	
swl_24_20 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	9.1170 	175.6521 	0.510176102247864 	0.530988948669566 	1.04116505091743	184.7691 	1.0407954161906 	31100712 	10788729 	5631624 	3407275	0.210166666666667 	0.332 	0.376333333333333 	0.0816666666666667 	1.787631 	2.855439 	649 	773 	95 	99 	21.8956348729737 	1.47911947982318 	0.286 	0.673 	0.424 	 	
swl_24_24 	BFS2_JPEG 	BFS2 	JPEG 	17.8703	330.8018	9.1170 	175.6521 	0.510176102247864 	0.530988948669566 	1.04116505091743	184.7691 	1.0407954161906 	31100712 	10788729 	5631624 	3407275	0.210166666666667 	0.332 	0.376333333333333 	0.0816666666666667 	1.787631 	2.855439 	649 	773 	95 	99 	21.8956348729737 	1.47911947982318 	0.286 	0.673 	0.424 	 	



BFS2_LPS 
